screen_size,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,release_year,days_used,used_price,new_price
10.29,3.15,1.3,16.0,4.0,1450.0,156.0,2014,711,229.18629480146,278.05825661064995
10.29,5.0,1.3,16.0,4.0,2100.0,158.0,2013,1053,243.62035335435,320.24503259006997
10.16,3.15,1.3,512.0,0.25,2100.0,158.0,2013,1025,205.1832753582,265.02410912677
7.75,1.3,0.3,512.0,0.25,2100.0,158.0,2013,794,180.65822515767,253.48474203116
10.29,8.0,2.0,16.0,4.0,2100.0,155.0,2013,802,272.28600249957003,340.00460346154995
10.29,8.0,1.3,16.0,4.0,2100.0,190.0,2013,814,257.07685947731,297.59191698957
10.29,5.0,1.3,16.0,4.0,1730.0,123.3,2013,1086,260.91223244494,296.59152493261996
10.29,3.15,1.3,16.0,4.0,2100.0,108.0,2013,1083,235.06036705463998,288.48620137988996
10.16,5.0,1.3,16.0,4.0,2100.0,100.0,2013,1020,228.86013984522998,288.31127567803
7.75,3.15,1.3,16.0,4.0,2100.0,125.0,2013,1028,223.71959956226,248.60065972067997
12.7,8.0,2.0,32.0,4.0,2100.0,175.0,2013,894,291.1041231195,343.86526964449996
12.7,5.0,0.3,16.0,4.0,2000.0,161.0,2013,967,242.36869545187,331.02279073343
12.7,8.0,3.0,16.0,4.0,2100.0,176.0,2013,1088,278.44192997868,366.43541246745
12.7,5.0,1.3,16.0,4.0,2100.0,186.0,2013,667,273.21595572394,305.05182105008
10.29,5.0,1.3,16.0,4.0,2100.0,143.0,2013,878,249.46819835807,297.48998822208
10.29,3.15,1.3,16.0,4.0,2100.0,130.0,2013,1054,240.91777860796998,287.80338894391997
10.16,3.15,1.3,16.0,4.0,1300.0,90.0,2013,858,219.88537006321,265.47506758698
7.75,3.15,1.3,16.0,4.0,1500.0,135.0,2013,615,214.68026421192,250.93492037163998
17.78,3.15,1.3,16.0,4.0,3000.0,450.0,2013,959,294.83772928499,325.31634677723997
12.7,5.0,1.3,16.0,4.0,2100.0,185.0,2013,747,264.05750066497995,312.39670560404
12.78,8.0,5.0,16.0,4.0,2550.0,196.3,2013,912,280.76481115467,363.05412840729997
12.78,8.0,5.0,16.0,4.0,2550.0,196.3,2013,730,270.71561498817,356.51100982216
10.29,8.0,1.3,16.0,4.0,2100.0,158.0,2013,994,292.42657658579,340.01823768433997
7.75,3.15,0.3,16.0,4.0,1750.0,100.0,2013,587,241.48248149656996,305.64241231724
17.78,0.3,2.0,32.0,4.0,3500.0,354.4,2014,571,294.28748844207996,297.99810883823
17.78,0.3,2.0,32.0,4.0,3500.0,354.4,2014,791,281.61849248492,288.10662461469997
12.7,13.0,8.0,16.0,4.0,2200.0,153.0,2016,779,313.74819297217994,344.31465204943
15.24,13.0,8.0,16.0,4.0,2500.0,207.0,2016,724,316.09570564845,356.68188849547994
12.83,8.0,5.0,32.0,4.0,2500.0,170.0,2015,1044,302.00336783870995,335.74682214472
12.7,8.0,5.0,32.0,4.0,2500.0,161.0,2015,790,283.77454663401,318.68282456653
12.83,8.0,5.0,32.0,4.0,2500.0,172.0,2015,590,278.36311539833997,335.58208599881
12.7,8.0,1.3,16.0,4.0,2100.0,159.0,2014,873,268.23748204478,318.32100300666
10.29,8.0,1.3,32.0,4.0,2500.0,130.0,2015,943,279.8231224032,344.16946305001
10.29,5.0,0.3,16.0,4.0,1650.0,142.0,2014,958,254.27637467351,306.02580963111996
12.7,8.0,2.0,32.0,4.0,2500.0,112.0,2015,1087,288.71873690041,330.53859121104995
12.7,8.0,5.0,32.0,4.0,2500.0,135.0,2015,547,272.29832178103,352.62351083628
10.16,8.0,1.3,16.0,4.0,2500.0,128.0,2015,782,265.07893049292,297.02940623577
10.16,5.0,1.3,512.0,0.25,2500.0,112.0,2015,543,208.72945352291998,265.76048978566
7.75,2.0,0.3,16.0,4.0,1200.0,105.0,2014,1088,231.44902809044999,279.28068082006
12.7,8.0,2.0,16.0,4.0,2000.0,140.0,2014,621,282.15330390419,352.78185318778
17.78,3.15,0.3,16.0,4.0,2500.0,250.0,2014,683,290.98261318260995,319.2836648788
15.42,13.0,16.0,256.0,4.0,4000.0,190.25,2019,407,367.30753665968,426.03718938610996
16.59,13.0,16.0,128.0,4.0,3940.0,189.5,2019,351,322.50532043996,387.46373636153
16.23,13.0,16.0,256.0,4.0,4000.0,188.0,2019,237,352.90224770292,419.19387036764
16.59,13.0,16.0,64.0,4.0,4000.0,189.5,2019,415,339.62629919394,389.48952242475997
16.28,13.0,12.0,256.0,4.0,4000.0,180.0,2019,305,335.57723478005,406.76821332544
16.23,13.0,16.0,128.0,4.0,3700.0,185.0,2019,430,344.62109028789996,399.60637813918
15.9,13.0,16.0,64.0,4.0,3260.0,149.3,2019,375,326.56869478114,363.72732342907
16.23,13.0,12.0,128.0,4.0,3500.0,199.0,2018,603,328.02104805735996,444.95949454
15.29,13.0,8.0,128.0,4.0,4030.0,165.0,2018,411,323.32373440946,369.09889108728
15.8,13.0,20.0,64.0,4.0,4030.0,163.5,2018,607,337.74480999646,374.97327565855
15.9,13.0,16.0,32.0,4.0,3260.0,156.2,2018,623,315.50498256798,348.89579498046
15.29,13.0,8.0,64.0,4.0,4030.0,163.5,2018,621,292.78282056154,359.77816596614997
15.8,13.0,8.0,16.0,4.0,4030.0,163.5,2019,261,285.46968793927,312.08202186919
15.8,13.0,8.0,64.0,4.0,4030.0,163.5,2019,198,307.40602102777996,360.29930370691994
15.8,13.0,8.0,32.0,4.0,4030.0,163.5,2018,538,322.41115629814,359.40346099645
15.8,13.0,5.0,16.0,4.0,3260.0,143.0,2018,558,284.61199496159,331.00722515024
15.32,13.0,12.0,64.0,4.0,3315.0,164.0,2018,477,325.59227821387,374.97599158318
15.32,13.0,24.0,128.0,4.0,3315.0,164.0,2018,648,331.98095424717,397.65489525916996
15.24,8.0,5.0,16.0,4.0,3360.0,150.0,2018,589,277.42156015793,325.0279571832
15.32,13.0,25.0,128.0,4.0,3315.0,164.0,2018,448,350.41386265846995,382.20838206767
15.32,13.0,16.0,128.0,4.0,3315.0,162.0,2018,385,337.58485566529,375.03571414985004
16.28,13.0,12.0,128.0,4.0,3400.0,156.2,2018,589,315.08642967321,422.13311227893996
16.28,13.0,25.0,64.0,4.0,3400.0,156.0,2018,408,336.69830813606995,397.70932743310993
15.8,13.0,8.0,64.0,4.0,3260.0,152.0,2018,449,292.64602469484,359.91052106213
15.32,13.0,12.0,64.0,4.0,3260.0,150.0,2018,376,322.3699183581,386.77558001975
15.9,13.0,16.0,128.0,4.0,3260.0,149.3,2018,591,335.06102866348,374.81828887597
16.74,13.0,16.0,128.0,4.0,4000.0,199.0,2018,583,328.05899419596994,444.75374184065
16.74,13.0,16.0,128.0,4.0,4000.0,199.0,2018,465,339.36527386649,434.52067187905
15.9,13.0,24.0,64.0,4.0,3260.0,149.3,2018,667,331.42109096471995,387.38686393928
15.8,13.0,8.0,64.0,4.0,3260.0,150.0,2018,658,330.62735902054,374.94882758318
15.8,13.0,5.0,32.0,4.0,3260.0,146.5,2018,453,316.87329728710995,352.58197911758
15.95,13.0,24.0,128.0,4.0,3425.0,159.0,2018,537,324.12091774357,411.75373966183
15.24,13.0,5.0,16.0,4.0,3360.0,150.0,2018,523,302.25741541366,335.96906617638
15.32,13.0,16.0,32.0,4.0,3260.0,150.0,2018,679,316.46954673504,377.3537048551
15.32,13.0,24.0,64.0,4.0,3260.0,150.0,2018,430,330.99165603572993,387.5540632488
15.95,13.0,12.0,128.0,4.0,3200.0,156.2,2018,582,358.10681061376,428.59292621035996
15.95,13.0,12.0,64.0,4.0,3200.0,156.2,2018,475,354.30112260115,415.03426416096
12.88,16.0,24.0,32.0,4.0,3000.0,139.0,2017,597,343.4042476693,374.86727032167
16.33,13.0,12.0,64.0,4.0,3900.0,181.5,2017,540,340.04095541291,415.04179205237
16.33,13.0,12.0,128.0,4.0,3900.0,181.5,2018,475,337.48587181495003,428.62991087919
15.27,13.0,12.0,64.0,4.0,3250.0,159.0,2017,863,343.52950705311,405.2393375672
15.21,16.0,24.0,64.0,4.0,3225.0,160.0,2017,610,330.82015944931993,399.93627235583
12.83,13.0,5.0,16.0,4.0,3000.0,157.0,2017,799,298.55268505554,348.59607691186
12.83,13.0,16.0,32.0,4.0,3000.0,162.8,2017,843,311.69005377003,359.78495968255
14.86,16.0,14.0,64.0,4.0,4015.0,183.2,2017,662,343.1486941901,405.395692193
12.83,16.0,14.0,64.0,4.0,3320.0,154.0,2017,582,317.76832446638997,398.20305153671995
12.83,13.0,20.0,64.0,4.0,3000.0,154.0,2017,797,316.22484894098,382.25719428164996
10.29,5.0,2.0,16.0,4.0,1900.0,157.8,2017,843,280.59059905108995,325.64845323005
12.75,13.0,5.0,16.0,4.0,2730.0,142.0,2017,608,278.44192997868,359.37954601458
12.83,13.0,16.0,32.0,4.0,3000.0,155.0,2017,786,312.6487668794,344.74412724905
12.83,16.0,14.0,64.0,4.0,3160.0,158.6,2017,601,320.36045860588,414.78990734301
12.83,13.0,16.0,32.0,4.0,3000.0,154.0,2016,569,299.33479854945995,380.24163356293997
13.87,14.5,16.0,128.0,4.0,4080.0,178.0,2016,840,318.07034298623995,444.85475504552
14.94,16.0,8.0,64.0,4.0,4000.0,199.0,2016,606,318.42100856294996,432.15888676181
12.83,16.0,8.0,64.0,4.0,3050.0,154.0,2016,661,350.88404508148,416.46748297975995
12.83,13.0,20.0,32.0,4.0,3000.0,154.0,2016,617,315.64176009898,374.86727032167
12.88,16.0,16.0,64.0,4.0,4000.0,183.5,2016,791,376.47477811817,442.98220029137
12.75,13.0,16.0,64.0,4.0,3000.0,151.0,2016,834,351.5928517677,438.76752518659
12.83,13.0,8.0,32.0,4.0,3000.0,168.0,2016,678,312.34208267091,387.49762297616
12.7,13.0,8.0,16.0,4.0,2550.0,138.0,2016,664,311.38592705213995,377.93339921575
12.88,16.0,8.0,64.0,4.0,3000.0,172.5,2016,817,330.98127463402994,408.58538469027997
12.75,13.0,8.0,64.0,4.0,2400.0,140.5,2016,1068,332.95604724854,397.85685246862
13.79,16.0,8.0,128.0,4.0,3600.0,167.8,2016,618,331.38497826029,435.33731136024994
13.79,16.0,8.0,128.0,4.0,3600.0,167.8,2016,675,332.85007586666,424.59688103495
12.7,8.0,5.0,16.0,4.0,2350.0,157.0,2015,735,294.77582809761,330.22961130501
10.34,8.0,2.0,32.0,4.0,2100.0,137.0,2015,873,288.14565330662,330.47586158957995
12.7,13.0,5.0,16.0,4.0,2300.0,153.0,2015,754,296.25475903889003,311.77964940242
12.83,13.0,5.0,32.0,4.0,4150.0,194.0,2015,753,319.50531150619,413.15193152127995
12.75,13.0,8.0,16.0,4.0,2450.0,151.0,2015,857,325.26554344206,387.32575607652
12.83,13.0,5.0,16.0,4.0,2300.0,153.0,2015,780,317.84395515429,411.82481080442
12.83,13.0,5.0,16.0,4.0,2300.0,156.0,2014,910,322.52884106845994,417.97497129842
12.7,13.0,0.3,16.0,4.0,2000.0,150.0,2014,585,268.23748204478,320.08676249481
10.34,8.0,5.0,32.0,4.0,2100.0,156.0,2014,847,279.7127713696,313.09607986289996
10.29,5.0,2.0,16.0,4.0,1900.0,130.0,2013,1092,241.36603105841002,318.9808120846
12.7,5.0,2.0,32.0,4.0,2000.0,134.0,2018,372,254.74058155979998,289.18143278919996
12.88,16.0,8.0,32.0,4.0,3100.0,153.0,2018,479,308.3108200486,318.71392598833
12.83,13.0,8.0,16.0,4.0,2900.0,145.0,2018,369,286.01539626504996,325.23730286483
13.56,8.0,5.0,16.0,4.0,3100.0,155.0,2018,593,266.32776041926996,313.94194488797
12.7,5.0,2.0,32.0,4.0,2200.0,169.0,2017,686,277.72928413642995,297.32828758526
12.83,16.0,8.0,32.0,4.0,3000.0,166.0,2017,612,313.48675543102996,369.58576667112
12.7,13.0,5.0,16.0,4.0,2400.0,151.0,2017,792,284.99112386032994,312.47174051751
12.7,5.0,2.0,32.0,4.0,2000.0,167.9,2016,622,269.59689260844,276.19979263821995
12.83,16.0,8.0,32.0,4.0,3000.0,155.0,2016,1047,314.14179790607,403.49346497927
12.83,13.0,5.0,16.0,4.0,2960.0,150.0,2016,569,301.02599815459,344.78650213830997
12.7,8.0,5.0,32.0,4.0,2540.0,128.0,2016,959,284.97068444435,313.39938541307004
7.75,2.0,5.0,16.0,4.0,1400.0,110.0,2016,1063,230.6349124844,232.78456774583
10.29,5.0,2.0,32.0,4.0,1780.0,146.0,2015,720,247.49154110524,288.22364359538
12.83,13.0,5.0,16.0,4.0,3000.0,159.0,2015,872,309.1536279692,349.11475053827996
12.7,8.0,2.0,32.0,4.0,2500.0,155.0,2015,948,269.22414820043997,320.61491696841995
10.16,2.0,2.0,16.0,4.0,1400.0,112.0,2015,1048,227.39660736063,278.91290606586
12.7,5.0,0.3,16.0,4.0,3000.0,162.0,2014,697,243.2812736311,340.40340873951
10.29,5.0,0.3,16.0,4.0,1880.0,152.0,2014,745,236.07586263513997,305.87571562822
10.16,3.15,2.0,16.0,4.0,1400.0,117.0,2014,966,240.01229851776,265.77405148057
7.75,2.0,0.3,16.0,4.0,2000.0,118.0,2013,861,193.63072149879,264.87312169991
10.16,5.0,0.3,16.0,4.0,1500.0,136.0,2013,625,248.60065972067997,320.17811713201996
15.24,16.0,16.0,64.0,4.0,3000.0,164.0,2018,486,332.13934203046,387.51568900555
15.24,13.0,16.0,32.0,4.0,3000.0,153.0,2018,546,301.33996822325,359.85964574235
12.88,16.0,5.0,64.0,4.0,3000.0,162.0,2017,769,323.81008993852004,356.85588478107996
12.88,13.0,16.0,16.0,4.0,2900.0,160.0,2017,560,302.63671354411997,340.65147792552
12.7,5.0,2.0,16.0,4.0,1800.0,156.0,2015,1065,257.75167082498996,324.40173931139003
12.7,5.0,1.3,16.0,4.0,1800.0,174.0,2014,566,257.06144465432,313.57401319376
10.29,5.0,2.0,16.0,4.0,2100.0,141.0,2014,674,250.40986225447998,330.33974835419997
7.75,2.0,1.3,16.0,4.0,2100.0,105.0,2014,955,194.79758874093,263.84856807987995
12.7,8.0,2.0,32.0,4.0,2100.0,175.0,2014,658,294.37653902881,344.77802927925
12.7,16.0,8.0,16.0,4.0,2350.0,143.0,2014,717,334.89461846816,387.27365790137
10.34,8.0,5.0,32.0,4.0,2000.0,124.0,2014,605,270.77862881298995,359.55699939454996
10.34,8.0,5.0,16.0,4.0,2000.0,119.0,2014,850,292.44489102996,360.34311333075
12.7,16.0,8.0,16.0,4.0,2350.0,154.0,2014,974,331.17307427314,397.82388121288
16.23,12.0,20.0,256.0,4.0,4000.0,205.0,2019,517,368.2436163847,414.87145733815
15.9,12.0,8.0,64.0,4.0,4000.0,180.0,2019,256,304.41000255352,330.42354263901996
15.32,12.0,13.0,128.0,4.0,4000.0,186.0,2019,328,318.87542432125997,359.67617859232996
16.23,12.0,20.0,64.0,4.0,3800.0,189.0,2019,362,338.80319332254,434.43699433152
16.23,12.0,20.0,256.0,4.0,3300.0,173.0,2019,195,366.7028294841,425.95006289340995
15.16,12.0,20.0,64.0,4.0,3070.0,155.0,2019,353,342.31034238788,388.07336361661
16.23,12.0,20.0,64.0,4.0,3300.0,173.0,2019,465,323.01506525957996,414.72036152693
12.7,8.0,5.0,32.0,4.0,3000.0,137.0,2019,506,272.92365974296996,297.68521745201
15.32,12.0,13.0,64.0,4.0,4000.0,186.0,2019,414,323.81008993852004,340.05912412221994
14.83,13.0,8.0,64.0,4.0,3000.0,150.0,2018,446,316.56589574529,348.49186514599
16.23,13.0,14.5,256.0,4.0,3200.0,218.0,2018,727,378.1359064962,429.64888888449
15.27,13.0,20.0,256.0,4.0,4000.0,190.0,2018,668,364.68211466802995,414.88353051377
15.9,13.0,14.5,64.0,4.0,4000.0,182.0,2018,469,317.57887858788,356.65699547379
15.77,13.0,20.0,128.0,4.0,3000.0,177.0,2018,440,353.43393811440995,422.19546975361
15.9,13.0,24.0,64.0,4.0,3350.0,169.0,2018,427,336.71739335874,369.50633458514994
15.7,13.0,20.0,256.0,4.0,4000.0,182.0,2018,390,333.19764848242,384.94318975227
15.21,13.0,20.0,128.0,4.0,3000.0,166.0,2018,471,331.74524434161,357.00820901629
14.83,13.0,5.0,64.0,4.0,4000.0,178.0,2018,535,314.08190373083,353.32195547515
15.47,13.0,8.0,128.0,4.0,5500.0,221.0,2018,682,313.65445937976,369.81764679222994
20.32,13.0,5.0,64.0,4.0,6000.0,342.5,2018,665,328.80277785977995,344.45527457672
13.84,13.0,5.0,64.0,4.0,3000.0,146.0,2018,525,308.13663592394,325.51918111225
13.84,13.0,5.0,32.0,4.0,3000.0,145.0,2018,641,278.47567961884,306.01831277457995
15.77,13.0,20.0,128.0,4.0,3000.0,177.0,2018,682,336.20020023822997,422.11140926159
15.77,13.0,20.0,64.0,4.0,3400.0,175.0,2018,372,342.40254284414,403.49524951825003
14.94,13.0,20.0,128.0,4.0,3120.0,164.0,2018,620,327.8527456178,377.54748665129
15.21,13.0,16.0,64.0,4.0,3080.0,170.0,2018,465,322.84557514203,340.81785246809
15.21,13.0,5.0,256.0,4.0,3400.0,191.0,2018,590,352.21843841606,407.1142437051
15.21,13.0,13.0,64.0,4.0,4000.0,181.0,2018,543,305.35532992278996,352.89472925099994
15.21,13.0,20.0,64.0,4.0,4000.0,181.0,2018,386,325.64845323005,352.67633266039
15.21,13.0,20.0,128.0,4.0,4000.0,190.0,2018,630,344.73564909301,406.94992948402
15.21,12.0,5.0,64.0,4.0,4000.0,180.0,2018,442,300.45879522725,345.18353897196
12.88,12.0,5.0,32.0,4.0,3300.0,157.0,2017,679,309.53911623197996,344.59985449135
12.7,13.0,5.0,32.0,4.0,3000.0,137.0,2017,769,297.7275843958,319.6404069744
12.83,13.0,16.0,64.0,4.0,3080.0,153.0,2017,575,318.47719702531,335.2270320779
12.83,13.0,5.0,16.0,4.0,3080.0,150.0,2017,782,290.94518173389,305.86820220164003
12.83,13.0,16.0,64.0,4.0,3500.0,163.0,2017,581,323.98294771297,382.34984090661
15.21,12.0,5.0,128.0,4.0,3400.0,185.0,2017,677,350.17558853922,408.36814678008994
12.83,13.0,5.0,64.0,4.0,3080.0,165.0,2017,683,309.87286189636995,349.60187494435996
16.36,12.0,5.0,32.0,4.0,5300.0,211.0,2017,761,316.03104174645,359.85285949605
12.7,13.0,5.0,64.0,4.0,4100.0,150.0,2017,881,304.17160022019,319.88534863327
13.08,13.0,8.0,64.0,4.0,3350.0,168.0,2017,616,308.92415362775,393.26261900226
18.01,13.0,5.0,64.0,4.0,6600.0,328.0,2017,825,339.71308511799003,384.98538882254
13.08,12.0,8.0,64.0,4.0,2860.0,135.0,2017,565,291.84712833097996,340.19070192034
12.83,13.0,5.0,64.0,4.0,4100.0,165.0,2017,626,295.28702843225994,330.26109723323
12.83,13.0,5.0,64.0,4.0,4100.0,165.0,2017,705,296.52258079914,340.33559591872
12.7,13.0,5.0,16.0,4.0,3120.0,131.5,2016,939,298.19188479416,318.67037999111994
12.7,13.0,5.0,16.0,4.0,4100.0,156.0,2016,713,301.90785446100995,331.20929984399
12.7,13.0,5.0,32.0,4.0,4100.0,156.0,2016,734,303.98645413123995,344.93460637821
15.34,16.0,5.0,256.0,4.0,4400.0,209.0,2016,543,353.12741369814995,404.96222823162
12.88,22.5,8.0,64.0,4.0,4070.0,166.0,2016,726,331.94001993274003,389.67569436216996
12.88,13.0,4.0,128.0,4.0,4100.0,168.0,2016,891,339.61715735346996,389.63850080218
13.08,12.0,4.0,128.0,4.0,4100.0,145.0,2016,612,314.0152926454,375.39834913569996
12.83,13.0,5.0,16.0,4.0,4100.0,175.0,2016,1042,293.98383981059,349.19419600252
12.83,13.0,5.0,128.0,4.0,4050.0,174.0,2016,629,301.26764237550003,348.32318451564
12.7,13.0,5.0,32.0,4.0,4100.0,144.0,2016,1030,306.74167875360996,348.45976775613
12.7,13.0,5.0,32.0,4.0,4100.0,144.0,2016,881,302.50262097078996,340.71897618719
12.7,13.0,5.0,16.0,4.0,4100.0,144.0,2016,700,285.64195842803997,324.36741528844993
12.7,13.0,5.0,32.0,4.0,4100.0,144.0,2016,670,277.03206180965003,330.86697422647
13.08,16.0,4.0,128.0,4.0,3000.0,129.0,2016,709,328.44807143433997,371.99750455079
16.36,16.0,5.0,16.0,4.0,4850.0,145.0,2016,799,284.0237579304,340.50274517856997
12.7,13.0,5.0,64.0,4.0,3260.0,133.0,2016,698,313.27148826904,366.44773059444
12.83,16.0,5.0,16.0,4.0,4050.0,164.0,2016,884,314.48682260654,344.81191439986
12.7,13.0,5.0,16.0,4.0,4100.0,144.0,2016,1045,291.47664186257,344.33597721554
12.83,13.0,5.0,16.0,4.0,3100.0,185.0,2015,980,287.38051738060994,335.60148747835
18.01,8.0,5.0,16.0,4.0,6190.0,322.0,2015,1001,315.76527419578997,353.11242582533
12.83,13.0,5.0,16.0,4.0,4000.0,164.0,2015,812,309.2251799825,352.58575579640996
12.7,13.0,5.0,16.0,4.0,3080.0,132.0,2015,966,299.91962962251,363.26743813145
12.83,13.0,5.0,16.0,4.0,3060.0,160.0,2015,1021,310.43016931806,345.35178925663996
10.34,8.0,2.0,16.0,4.0,2200.0,133.0,2015,1057,247.68650664063998,314.02195672161
10.34,8.0,2.0,16.0,4.0,2200.0,133.0,2015,665,268.84934659480996,325.99011835491
12.7,13.0,5.0,16.0,4.0,3120.0,130.0,2015,1081,313.10283473478,377.66244666868
12.88,13.0,4.0,64.0,4.0,3000.0,161.0,2015,635,323.75814673399,374.98956950858
12.88,13.0,4.0,16.0,4.0,3000.0,161.0,2015,902,282.87395361904,356.26103847705
10.34,8.0,2.0,32.0,4.0,2200.0,132.0,2015,626,283.92003097402,330.28732441477996
10.34,8.0,2.0,32.0,4.0,2200.0,133.0,2015,772,275.26292665122,330.47063150093
12.7,13.0,8.0,16.0,4.0,3080.0,149.0,2014,591,301.06633194089,368.88236670746
12.83,13.0,5.0,32.0,4.0,3100.0,185.0,2014,842,287.01453151162997,344.90078244451
12.7,13.0,8.0,16.0,4.0,3080.0,149.0,2014,623,319.97697443511,369.21724246215996
18.01,8.0,5.0,16.0,4.0,6700.0,360.0,2014,615,303.09222353625995,372.50918181736995
12.83,13.0,5.0,32.0,4.0,3100.0,199.0,2014,1017,291.40230139676,325.71019211252997
12.7,13.0,2.0,16.0,4.0,3050.0,145.0,2013,916,281.90781366833994,360.27907433657
10.34,8.0,1.6,32.0,4.0,2000.0,158.0,2014,913,278.17132689646996,304.9909561693
10.34,8.0,1.3,16.0,4.0,2000.0,158.0,2013,793,271.26814025556996,312.58073443766995
10.24,8.0,2.0,16.0,4.0,2000.0,145.0,2013,565,303.09222353625995,374.76382362986
12.83,13.0,2.0,32.0,4.0,2600.0,120.0,2014,1008,265.9501070011,330.31354147774
12.7,8.0,2.0,32.0,4.0,2100.0,120.0,2014,782,271.20557918672,319.01796870155
12.7,8.0,5.0,32.0,4.0,2500.0,120.0,2014,956,270.13312776085996,325.38402554369
12.7,13.0,2.0,32.0,4.0,2100.0,120.0,2014,982,277.80883730593,340.22695438355004
10.29,5.0,0.3,32.0,4.0,1700.0,120.0,2014,882,242.19621335554,299.57428200998993
12.67,8.0,2.0,32.0,4.0,2500.0,120.0,2014,992,275.65095121667997,325.23165336402
12.7,13.0,5.0,16.0,4.0,2100.0,120.0,2014,562,285.54067575629,356.15720870493
12.7,13.0,5.0,32.0,4.0,2300.0,120.0,2014,670,314.84985500171,380.05539941997
12.7,8.0,2.0,16.0,4.0,1920.0,120.0,2014,741,270.56414281972997,348.68413139471
10.16,3.15,0.3,16.0,4.0,1400.0,120.0,2014,573,239.11466461313,278.65539528463995
12.7,8.0,2.0,32.0,4.0,2250.0,120.0,2014,1059,266.68994794612996,345.23826601112
10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2014,603,243.35677107958,311.87600493203
15.24,8.0,2.0,16.0,4.0,3000.0,120.0,2014,865,286.95499617283,348.57604862302
10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2014,939,235.29442966733,297.64282402332
12.7,8.0,2.0,16.0,4.0,2250.0,120.0,2014,575,248.12753951106998,335.4898532853
12.7,8.0,2.0,32.0,4.0,2000.0,120.0,2014,672,268.7585664762,335.92564085524003
10.29,8.0,0.3,16.0,4.0,1800.0,120.0,2014,819,277.58129480024996,325.71019211252997
12.88,13.0,5.0,16.0,4.0,4000.0,148.85,2013,949,309.41799467238,374.86182971202
12.7,5.0,0.3,16.0,4.0,2000.0,148.85,2013,842,262.63811945941995,310.75957499017
10.24,8.0,1.0,32.0,4.0,1810.0,140.0,2013,565,286.87553441018997,355.99577868946
17.78,5.0,0.3,16.0,4.0,4100.0,320.0,2013,686,285.74309027168,355.89513932913997
10.16,5.0,0.3,16.0,4.0,1450.0,116.0,2013,551,240.07172099014,306.01831277457995
10.29,8.0,1.0,16.0,4.0,2100.0,143.5,2013,659,271.31814761763997,314.10852988363
10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2013,593,227.13362160729997,325.3107038637
12.83,13.0,2.0,32.0,4.0,2600.0,180.0,2013,1057,285.5710764148,345.42316959346
10.34,8.0,2.0,16.0,4.0,1800.0,138.0,2013,863,257.94977040688997,325.3107038637
10.29,5.0,0.3,16.0,4.0,1900.0,148.85,2013,771,246.70603285833,298.5275750614
10.16,3.15,0.3,16.0,4.0,1500.0,148.85,2013,935,258.7364399148,297.85452692896
10.29,8.0,2.0,16.0,4.0,2400.0,151.3,2013,1042,250.59663825133998,325.54730468055
17.78,2.0,0.65,32.0,4.0,4000.0,338.0,2013,1039,290.31511839041997,318.63303261498
20.32,2.0,0.3,16.0,4.0,4000.0,480.0,2013,1004,297.30272062473,324.94290309997
12.7,13.0,5.0,16.0,4.0,2500.0,158.0,2013,1089,310.98990873266996,349.37260929034
10.16,5.0,0.3,16.0,4.0,1400.0,120.0,2013,842,228.03783259543,325.64283782006
10.34,8.0,2.0,16.0,4.0,2000.0,167.0,2013,596,274.44436660731,348.22660705615
10.29,5.0,0.3,16.0,4.0,2000.0,147.7,2013,1007,267.36885392726,325.72702027844
10.34,8.0,1.3,32.0,4.0,1900.0,140.0,2013,852,286.60666242179,349.26165168462
10.24,5.0,0.3,16.0,4.0,2000.0,150.0,2013,739,256.87619337278,335.45098092219996
7.75,5.0,0.65,16.0,4.0,1500.0,132.0,2013,1088,238.81279719303,312.96084137622995
12.7,8.0,1.2,16.0,4.0,2100.0,171.1,2013,974,273.59165224755,340.01369328296
10.29,8.0,1.0,16.0,4.0,2100.0,143.5,2013,571,256.65942621471,330.71601097557
10.29,5.0,0.3,16.0,4.0,2400.0,151.3,2013,824,240.66310354462,312.84567647437
12.83,16.0,8.0,32.0,4.0,9000.0,469.0,2018,621,335.37803525988,374.85638862699994
12.7,13.1,2.0,16.0,4.0,2000.0,106.0,2013,707,274.44436660731,356.31110641484
12.83,12.0,13.0,64.0,4.0,3300.0,170.0,2017,857,313.82175016404994,389.45222672813
12.7,8.0,2.1,32.0,4.0,2500.0,145.0,2014,662,286.99469221631995,340.58391250086
10.34,8.0,2.0,32.0,4.0,2000.0,128.0,2016,854,276.01345058626,297.03796398233
12.75,13.0,5.0,16.0,4.0,3000.0,172.0,2016,1003,301.43628314268,348.91174282904
12.83,13.0,5.0,32.0,4.0,4000.0,172.0,2016,977,283.76414295783,352.75925545618
15.24,13.0,8.0,16.0,4.0,4000.0,153.0,2016,1012,286.73625222257,352.35499435672995
12.75,21.0,8.0,32.0,4.0,3000.0,159.0,2015,573,352.56687036496,410.12899046706997
10.34,8.0,2.0,32.0,4.0,2000.0,128.0,2015,1077,257.32302195424995,288.81539218475996
12.7,8.0,5.0,16.0,4.0,2230.0,143.0,2015,874,263.20380371543,306.60802684826996
